num_expediente,dia_hora,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona
2021S005021,2021-03-28 23:00:00,20.0,SAN BLAS-CANILLEJAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S005023,2021-03-28 23:00:00,6.0,TETUÁN,Alcance,Despejado,Todo terreno,Conductor
2021S005023,2021-03-28 23:00:00,6.0,TETUÁN,Alcance,Despejado,Turismo,Conductor
2021S005023,2021-03-28 23:00:00,6.0,TETUÁN,Alcance,Despejado,Turismo,Pasajero
2021S005024,2021-03-29 00:00:00,17.0,VILLAVERDE,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S005024,2021-03-29 00:00:00,17.0,VILLAVERDE,Choque contra obstáculo fijo,Despejado,Turismo,Pasajero
2021S005025,2021-03-28 23:00:00,9.0,MONCLOA-ARAVACA,Colisión lateral,Despejado,Turismo,Conductor
2021S005025,2021-03-28 23:00:00,9.0,MONCLOA-ARAVACA,Colisión lateral,Despejado,Turismo,Conductor
2021S005026,2021-03-28 22:00:00,13.0,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S005026,2021-03-28 22:00:00,13.0,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Pasajero
2021S005026,2021-03-28 22:00:00,13.0,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,VMU eléctrico,Conductor
2021S005026,2021-03-28 22:00:00,13.0,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,VMU eléctrico,Pasajero
2021S005028,2021-03-28 13:00:00,15.0,CIUDAD LINEAL,Alcance,Despejado,Turismo,Conductor
2021S005028,2021-03-28 13:00:00,15.0,CIUDAD LINEAL,Alcance,Despejado,Turismo,Conductor
2021S005029,2021-03-29 06:00:00,20.0,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S005029,2021-03-29 06:00:00,20.0,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S005030,2021-03-28 23:00:00,5.0,CHAMARTÍN,Colisión fronto-lateral,Despejado,Motocicleta > 125cc,Conductor
2021S005030,2021-03-28 23:00:00,5.0,CHAMARTÍN,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor
2021S005032,2021-03-29 09:00:00,6.0,TETUÁN,Caída,Despejado,Ciclomotor,Conductor
2021S005033,2021-03-28 12:00:00,10.0,LATINA,Colisión lateral,Despejado,Turismo,Conductor
2021S005033,2021-03-28 12:00:00,10.0,LATINA,Colisión lateral,Despejado,Turismo,Conductor
2021S005033,2021-03-28 12:00:00,10.0,LATINA,Colisión lateral,Despejado,Turismo,Pasajero
2021S005033,2021-03-28 12:00:00,10.0,LATINA,Colisión lateral,Despejado,Turismo,Pasajero
2021S005034,2021-03-29 08:00:00,13.0,PUENTE DE VALLECAS,Caída,Despejado,Bicicleta,Conductor
2021S005035,2021-03-28 23:00:00,2.0,ARGANZUELA,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S005035,2021-03-28 23:00:00,2.0,ARGANZUELA,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S005036,2021-03-28 22:00:00,9.0,MONCLOA-ARAVACA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S005037,2021-03-28 14:00:00,13.0,PUENTE DE VALLECAS,Alcance,Despejado,Furgoneta,Conductor
2021S005037,2021-03-28 14:00:00,13.0,PUENTE DE VALLECAS,Alcance,Despejado,Turismo,Conductor
2021S005038,2021-03-28 10:00:00,2.0,ARGANZUELA,Colisión lateral,Despejado,Bicicleta,Conductor
2021S005038,2021-03-28 10:00:00,2.0,ARGANZUELA,Colisión lateral,Despejado,Turismo,Conductor
2021S005039,2021-03-28 10:00:00,2.0,ARGANZUELA,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor
2021S005039,2021-03-28 10:00:00,2.0,ARGANZUELA,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S005039,2021-03-28 10:00:00,2.0,ARGANZUELA,Colisión fronto-lateral,Despejado,Turismo,Pasajero
2021S005040,2021-03-28 10:00:00,8.0,FUENCARRAL-EL PARDO,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S005041,2021-03-29 11:00:00,8.0,FUENCARRAL-EL PARDO,Atropello a persona,Despejado,Turismo,Conductor
2021S005041,2021-03-29 11:00:00,8.0,FUENCARRAL-EL PARDO,Atropello a persona,Despejado,Turismo,Pasajero
2021S005041,2021-03-29 11:00:00,8.0,FUENCARRAL-EL PARDO,Atropello a persona,Despejado,Turismo,Peatón
2021S005042,2021-03-29 11:00:00,15.0,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor
2021S005042,2021-03-29 11:00:00,15.0,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S005043,2021-03-29 00:00:00,15.0,CIUDAD LINEAL,Choque contra obstáculo fijo,Despejado,Sin especificar,Conductor
2021S005044,2021-03-27 22:00:00,8.0,FUENCARRAL-EL PARDO,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S005044,2021-03-27 22:00:00,8.0,FUENCARRAL-EL PARDO,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S005045,2021-03-27 18:00:00,8.0,FUENCARRAL-EL PARDO,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S005046,2021-03-29 15:00:00,7.0,CHAMBERÍ,Caída,Despejado,VMU eléctrico,Conductor
2021S005047,2021-03-28 21:00:00,13.0,PUENTE DE VALLECAS,Alcance,Despejado,Turismo,Conductor
2021S005047,2021-03-28 21:00:00,13.0,PUENTE DE VALLECAS,Alcance,Despejado,Turismo,Conductor
2021S005047,2021-03-28 21:00:00,13.0,PUENTE DE VALLECAS,Alcance,Despejado,Turismo,Pasajero
2021S005047,2021-03-28 21:00:00,13.0,PUENTE DE VALLECAS,Alcance,Despejado,Turismo,Pasajero
2021S005047,2021-03-28 21:00:00,13.0,PUENTE DE VALLECAS,Alcance,Despejado,Turismo,Pasajero
2021S005047,2021-03-28 21:00:00,13.0,PUENTE DE VALLECAS,Alcance,Despejado,Turismo,Pasajero
2021S005047,2021-03-28 21:00:00,13.0,PUENTE DE VALLECAS,Alcance,Despejado,Turismo,Pasajero
2021S005047,2021-03-28 21:00:00,13.0,PUENTE DE VALLECAS,Alcance,Despejado,Turismo,Pasajero
2021S005048,2021-03-29 15:00:00,16.0,HORTALEZA,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor
2021S005048,2021-03-29 15:00:00,16.0,HORTALEZA,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S005051,2021-03-29 14:00:00,13.0,PUENTE DE VALLECAS,Otro,Despejado,Turismo,Conductor
2021S005052,2021-03-29 16:00:00,3.0,RETIRO,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S005054,2021-03-29 16:00:00,5.0,CHAMARTÍN,Alcance,Despejado,Turismo,Conductor
2021S005054,2021-03-29 16:00:00,5.0,CHAMARTÍN,Alcance,Despejado,Turismo,Conductor
2021S005055,2021-03-29 18:00:00,18.0,VILLA DE VALLECAS,Colisión fronto-lateral,Despejado,Camión rígido,Conductor
2021S005055,2021-03-29 18:00:00,18.0,VILLA DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S005056,2021-03-29 18:00:00,12.0,USERA,Alcance,Despejado,Turismo,Conductor
2021S005056,2021-03-29 18:00:00,12.0,USERA,Alcance,Despejado,Turismo,Conductor
2021S005057,2021-03-26 19:00:00,8.0,FUENCARRAL-EL PARDO,Colisión lateral,Despejado,Turismo,Conductor
2021S005057,2021-03-26 19:00:00,8.0,FUENCARRAL-EL PARDO,Colisión lateral,Despejado,Turismo,Conductor
2021S005058,2021-03-28 21:00:00,21.0,BARAJAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S005058,2021-03-28 21:00:00,21.0,BARAJAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S005061,2021-03-29 18:00:00,3.0,RETIRO,Atropello a persona,Despejado,Turismo,Conductor
2021S005061,2021-03-29 18:00:00,3.0,RETIRO,Atropello a persona,Despejado,Turismo,Peatón
2021S005062,2021-03-29 19:00:00,4.0,SALAMANCA,Colisión fronto-lateral,Despejado,Furgoneta,Conductor
2021S005062,2021-03-29 19:00:00,4.0,SALAMANCA,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor
2021S005063,2021-03-29 17:00:00,7.0,CHAMBERÍ,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S005063,2021-03-29 17:00:00,7.0,CHAMBERÍ,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S005064,2021-03-29 19:00:00,6.0,TETUÁN,Atropello a persona,Despejado,Turismo,Conductor
2021S005064,2021-03-29 19:00:00,6.0,TETUÁN,Atropello a persona,Despejado,Turismo,Peatón
2021S005065,2021-03-29 16:00:00,13.0,PUENTE DE VALLECAS,Choque contra obstáculo fijo,Despejado,Tractocamión,Conductor
2021S005066,2021-03-29 20:00:00,6.0,TETUÁN,Alcance,Despejado,Motocicleta hasta 125cc,Conductor
2021S005066,2021-03-29 20:00:00,6.0,TETUÁN,Alcance,Despejado,Turismo,Conductor
2021S005067,2021-03-30 00:00:00,20.0,SAN BLAS-CANILLEJAS,Colisión lateral,Despejado,Turismo,Conductor
2021S005067,2021-03-30 00:00:00,20.0,SAN BLAS-CANILLEJAS,Colisión lateral,Despejado,Turismo,Conductor
2021S005068,2021-03-30 00:00:00,9.0,MONCLOA-ARAVACA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S005069,2021-03-30 00:00:00,4.0,SALAMANCA,Caída,Despejado,Motocicleta hasta 125cc,Conductor
2021S005070,2021-03-30 00:00:00,9.0,MONCLOA-ARAVACA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S005071,2021-03-29 10:00:00,10.0,LATINA,Alcance,Despejado,Motocicleta > 125cc,Conductor
2021S005071,2021-03-29 10:00:00,10.0,LATINA,Alcance,Despejado,Turismo,Conductor
2021S005073,2021-03-26 23:00:00,5.0,CHAMARTÍN,Colisión lateral,Despejado,Motocicleta hasta 125cc,Conductor
2021S005073,2021-03-26 23:00:00,5.0,CHAMARTÍN,Colisión lateral,Despejado,Motocicleta hasta 125cc,Pasajero
2021S005073,2021-03-26 23:00:00,5.0,CHAMARTÍN,Colisión lateral,Despejado,Turismo,Conductor
2021S005074,2021-03-29 09:00:00,16.0,HORTALEZA,Atropello a persona,Despejado,Turismo,Conductor
2021S005074,2021-03-29 09:00:00,16.0,HORTALEZA,Atropello a persona,Despejado,Turismo,Peatón
2021S005075,2021-03-29 13:00:00,6.0,TETUÁN,Alcance,Despejado,Furgoneta,Conductor
2021S005075,2021-03-29 13:00:00,6.0,TETUÁN,Alcance,Despejado,Motocicleta hasta 125cc,Conductor
2021S005078,2021-03-29 12:00:00,16.0,HORTALEZA,Choque contra obstáculo fijo,Despejado,Camión rígido,Conductor
2021S005078,2021-03-29 12:00:00,16.0,HORTALEZA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S005079,2021-03-30 10:00:00,11.0,CARABANCHEL,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S005079,2021-03-30 10:00:00,11.0,CARABANCHEL,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S005080,2021-03-30 10:00:00,18.0,VILLA DE VALLECAS,Colisión lateral,Despejado,Furgoneta,Conductor
2021S005080,2021-03-30 10:00:00,18.0,VILLA DE VALLECAS,Colisión lateral,Despejado,Maquinaria de obras,Conductor
2021S005081,2021-03-30 11:00:00,1.0,CENTRO,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S005081,2021-03-30 11:00:00,1.0,CENTRO,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S005081,2021-03-30 11:00:00,1.0,CENTRO,Colisión fronto-lateral,Despejado,Turismo,Pasajero
2021S005082,2021-03-30 11:00:00,7.0,CHAMBERÍ,Alcance,Despejado,Furgoneta,Conductor
2021S005082,2021-03-30 11:00:00,7.0,CHAMBERÍ,Alcance,Despejado,Turismo,Conductor
2021S005082,2021-03-30 11:00:00,7.0,CHAMBERÍ,Alcance,Despejado,Turismo,Conductor
2021S005083,2021-03-30 10:00:00,17.0,VILLAVERDE,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S005083,2021-03-30 10:00:00,17.0,VILLAVERDE,Choque contra obstáculo fijo,Despejado,Turismo,Pasajero
2021S005083,2021-03-30 10:00:00,17.0,VILLAVERDE,Choque contra obstáculo fijo,Despejado,Turismo,Pasajero
2021S005084,2021-03-30 11:00:00,13.0,PUENTE DE VALLECAS,Colisión múltiple,Despejado,Turismo,Conductor
2021S005084,2021-03-30 11:00:00,13.0,PUENTE DE VALLECAS,Colisión múltiple,Despejado,Turismo,Conductor
2021S005084,2021-03-30 11:00:00,13.0,PUENTE DE VALLECAS,Colisión múltiple,Despejado,Turismo,Conductor
2021S005086,2021-03-30 12:00:00,4.0,SALAMANCA,Otro,Nublado,Turismo,Conductor
2021S005087,2021-03-30 12:00:00,19.0,VICÁLVARO,Alcance,Despejado,Furgoneta,Conductor
2021S005087,2021-03-30 12:00:00,19.0,VICÁLVARO,Alcance,Despejado,Turismo,Conductor
2021S005088,2021-03-30 13:00:00,13.0,PUENTE DE VALLECAS,Colisión múltiple,Despejado,Furgoneta,Conductor
2021S005088,2021-03-30 13:00:00,13.0,PUENTE DE VALLECAS,Colisión múltiple,Despejado,Todo terreno,Conductor
2021S005088,2021-03-30 13:00:00,13.0,PUENTE DE VALLECAS,Colisión múltiple,Despejado,Turismo,Conductor
2021S005089,2021-03-27 21:00:00,12.0,USERA,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S005089,2021-03-27 21:00:00,12.0,USERA,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S005090,2021-03-30 15:00:00,2.0,ARGANZUELA,Alcance,Despejado,Turismo,Conductor
2021S005090,2021-03-30 15:00:00,2.0,ARGANZUELA,Alcance,Despejado,Turismo,Conductor
2021S005090,2021-03-30 15:00:00,2.0,ARGANZUELA,Alcance,Despejado,Turismo,Pasajero
2021S005091,2021-03-30 14:00:00,4.0,SALAMANCA,Caída,Despejado,Motocicleta > 125cc,Conductor
2021S005092,2021-03-30 15:00:00,11.0,CARABANCHEL,Alcance,Despejado,Turismo,Conductor
2021S005092,2021-03-30 15:00:00,11.0,CARABANCHEL,Alcance,Despejado,Turismo,Conductor
2021S005095,2021-03-30 13:00:00,16.0,HORTALEZA,Choque contra obstáculo fijo,Nublado,Turismo,Conductor
2021S005098,2021-03-30 17:00:00,16.0,HORTALEZA,Alcance,Nublado,Furgoneta,Conductor
2021S005098,2021-03-30 17:00:00,16.0,HORTALEZA,Alcance,Nublado,Turismo,Conductor
2021S005101,2021-03-30 17:00:00,14.0,MORATALAZ,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S005101,2021-03-30 17:00:00,14.0,MORATALAZ,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S005103,2021-03-20 23:00:00,10.0,LATINA,Colisión fronto-lateral,Despejado,Todo terreno,Conductor
2021S005103,2021-03-20 23:00:00,10.0,LATINA,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S005104,2021-03-30 16:00:00,1.0,CENTRO,Caída,Despejado,Motocicleta hasta 125cc,Conductor
2021S005106,2021-03-30 18:00:00,18.0,VILLA DE VALLECAS,Colisión fronto-lateral,Despejado,Ciclo,Conductor
2021S005106,2021-03-30 18:00:00,18.0,VILLA DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S005106,2021-03-30 18:00:00,18.0,VILLA DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Pasajero
2021S005108,2021-03-30 19:00:00,15.0,CIUDAD LINEAL,Alcance,Despejado,Motocicleta hasta 125cc,Conductor
2021S005108,2021-03-30 19:00:00,15.0,CIUDAD LINEAL,Alcance,Despejado,Turismo,Conductor
2021S005110,2021-03-30 16:00:00,4.0,SALAMANCA,Colisión lateral,Despejado,Turismo,Conductor
2021S005110,2021-03-30 16:00:00,4.0,SALAMANCA,Colisión lateral,Despejado,Turismo,Conductor
2021S005110,2021-03-30 16:00:00,4.0,SALAMANCA,Colisión lateral,Despejado,Turismo,Pasajero
2021S005112,2021-03-30 20:00:00,20.0,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Nublado,Turismo,Conductor
2021S005112,2021-03-30 20:00:00,20.0,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Nublado,Turismo,Conductor
2021S005112,2021-03-30 20:00:00,20.0,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Nublado,Turismo,Pasajero
2021S005112,2021-03-30 20:00:00,20.0,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Nublado,Turismo,Pasajero
2021S005113,2021-03-30 20:00:00,11.0,CARABANCHEL,Colisión frontal,Despejado,Bicicleta,Conductor
2021S005113,2021-03-30 20:00:00,11.0,CARABANCHEL,Colisión frontal,Despejado,Turismo,Conductor
2021S005113,2021-03-30 20:00:00,11.0,CARABANCHEL,Colisión frontal,Despejado,Turismo,Pasajero
2021S005114,2021-03-30 15:00:00,15.0,CIUDAD LINEAL,Colisión múltiple,Despejado,Furgoneta,Conductor
2021S005114,2021-03-30 15:00:00,15.0,CIUDAD LINEAL,Colisión múltiple,Despejado,Turismo,Conductor
2021S005114,2021-03-30 15:00:00,15.0,CIUDAD LINEAL,Colisión múltiple,Despejado,Turismo,Conductor
2021S005114,2021-03-30 15:00:00,15.0,CIUDAD LINEAL,Colisión múltiple,Despejado,Turismo,Conductor
2021S005115,2021-03-22 18:00:00,10.0,LATINA,Colisión múltiple,Despejado,Autobús,Conductor
2021S005115,2021-03-22 18:00:00,10.0,LATINA,Colisión múltiple,Despejado,Turismo,Conductor
2021S005115,2021-03-22 18:00:00,10.0,LATINA,Colisión múltiple,Despejado,Turismo,Conductor
2021S005115,2021-03-22 18:00:00,10.0,LATINA,Colisión múltiple,Despejado,Turismo,Conductor
2021S005117,2021-03-30 19:00:00,8.0,FUENCARRAL-EL PARDO,Colisión lateral,Despejado,Autobús,Conductor
2021S005117,2021-03-30 19:00:00,8.0,FUENCARRAL-EL PARDO,Colisión lateral,Despejado,Turismo,Conductor
2021S005119,2021-03-30 19:00:00,3.0,RETIRO,Alcance,Despejado,Motocicleta hasta 125cc,Conductor
2021S005119,2021-03-30 19:00:00,3.0,RETIRO,Alcance,Despejado,Turismo,Conductor
2021S005121,2021-03-30 22:00:00,7.0,CHAMBERÍ,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S005121,2021-03-30 22:00:00,7.0,CHAMBERÍ,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S005122,2021-03-30 22:00:00,7.0,CHAMBERÍ,Alcance,Despejado,Bicicleta,Conductor
2021S005122,2021-03-30 22:00:00,7.0,CHAMBERÍ,Alcance,Despejado,Motocicleta hasta 125cc,Conductor
2021S005123,2021-03-31 00:00:00,17.0,VILLAVERDE,Colisión fronto-lateral,Despejado,Furgoneta,Conductor
2021S005123,2021-03-31 00:00:00,17.0,VILLAVERDE,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S005125,2021-03-30 23:00:00,20.0,SAN BLAS-CANILLEJAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S005126,2021-03-31 01:00:00,9.0,MONCLOA-ARAVACA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S005126,2021-03-31 01:00:00,9.0,MONCLOA-ARAVACA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S005127,2021-03-30 12:00:00,3.0,RETIRO,Alcance,Despejado,Turismo,Conductor
2021S005127,2021-03-30 12:00:00,3.0,RETIRO,Alcance,Despejado,Turismo,Conductor
2021S005130,2021-03-31 08:00:00,20.0,SAN BLAS-CANILLEJAS,Alcance,Despejado,Tractocamión,Conductor
2021S005130,2021-03-31 08:00:00,20.0,SAN BLAS-CANILLEJAS,Alcance,Despejado,Turismo,Conductor
2021S005131,2021-03-25 08:00:00,4.0,SALAMANCA,Caída,Despejado,Bicicleta,Conductor
2021S005132,2021-03-30 12:00:00,5.0,CHAMARTÍN,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S005132,2021-03-30 12:00:00,5.0,CHAMARTÍN,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S005133,2021-03-30 12:00:00,9.0,MONCLOA-ARAVACA,Alcance,Despejado,Turismo,Conductor
2021S005133,2021-03-30 12:00:00,9.0,MONCLOA-ARAVACA,Alcance,Despejado,Turismo,Conductor
2021S005134,2021-03-30 14:00:00,14.0,MORATALAZ,Alcance,Despejado,Furgoneta,Conductor
2021S005134,2021-03-30 14:00:00,14.0,MORATALAZ,Alcance,Despejado,Turismo,Conductor
2021S005134,2021-03-30 14:00:00,14.0,MORATALAZ,Alcance,Despejado,Turismo,Pasajero
2021S005135,2021-03-27 23:00:00,17.0,VILLAVERDE,Alcance,Despejado,Turismo,Conductor
2021S005135,2021-03-27 23:00:00,17.0,VILLAVERDE,Alcance,Despejado,Turismo,Conductor
2021S005135,2021-03-27 23:00:00,17.0,VILLAVERDE,Alcance,Despejado,Turismo,Pasajero
2021S005137,2021-03-30 10:00:00,7.0,CHAMBERÍ,Colisión fronto-lateral,Despejado,Furgoneta,Conductor
2021S005137,2021-03-30 10:00:00,7.0,CHAMBERÍ,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor
2021S005137,2021-03-30 10:00:00,7.0,CHAMBERÍ,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Pasajero
2021S005139,2021-03-31 01:00:00,16.0,HORTALEZA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S005139,2021-03-31 01:00:00,16.0,HORTALEZA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S005140,2021-03-31 11:00:00,1.0,CENTRO,Colisión fronto-lateral,Despejado,Furgoneta,Conductor
2021S005140,2021-03-31 11:00:00,1.0,CENTRO,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S005141,2021-03-31 12:00:00,15.0,CIUDAD LINEAL,Atropello a animal,Despejado,Furgoneta,Conductor
2021S005141,2021-03-31 12:00:00,15.0,CIUDAD LINEAL,Atropello a animal,Despejado,Turismo,Conductor
2021S005142,2021-03-25 11:00:00,9.0,MONCLOA-ARAVACA,Atropello a persona,Despejado,Turismo,Conductor
2021S005142,2021-03-25 11:00:00,9.0,MONCLOA-ARAVACA,Atropello a persona,Despejado,Turismo,Peatón
2021S005144,2021-03-31 13:00:00,11.0,CARABANCHEL,Caída,Despejado,Motocicleta hasta 125cc,Conductor
2021S005144,2021-03-31 13:00:00,11.0,CARABANCHEL,Caída,Despejado,Turismo,Conductor
2021S005145,2021-03-30 22:00:00,2.0,ARGANZUELA,Alcance,Despejado,Motocicleta hasta 125cc,Conductor
2021S005145,2021-03-30 22:00:00,2.0,ARGANZUELA,Alcance,Despejado,Turismo,Conductor
2021S005147,2021-03-31 14:00:00,9.0,MONCLOA-ARAVACA,Colisión frontal,Despejado,Furgoneta,Conductor
2021S005147,2021-03-31 14:00:00,9.0,MONCLOA-ARAVACA,Colisión frontal,Despejado,Turismo,Conductor
2021S005147,2021-03-31 14:00:00,9.0,MONCLOA-ARAVACA,Colisión frontal,Despejado,Turismo,Conductor
2021S005148,2021-03-26 16:00:00,2.0,ARGANZUELA,Choque contra obstáculo fijo,Despejado,Camión rígido,Conductor
2021S005149,2021-03-31 14:00:00,11.0,CARABANCHEL,Atropello a persona,Despejado,Turismo,Conductor
2021S005149,2021-03-31 14:00:00,11.0,CARABANCHEL,Atropello a persona,Despejado,Turismo,Peatón
2021S005151,2021-03-30 21:00:00,13.0,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor
2021S005151,2021-03-30 21:00:00,13.0,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S005152,2021-03-29 15:00:00,8.0,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S005152,2021-03-29 15:00:00,8.0,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S005152,2021-03-29 15:00:00,8.0,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Turismo,Pasajero
2021S005152,2021-03-29 15:00:00,8.0,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Turismo,Pasajero
2021S005153,2021-03-30 17:00:00,5.0,CHAMARTÍN,Alcance,Despejado,Turismo,Conductor
2021S005153,2021-03-30 17:00:00,5.0,CHAMARTÍN,Alcance,Despejado,Turismo,Conductor
2021S005154,2021-03-31 14:00:00,15.0,CIUDAD LINEAL,Alcance,Despejado,Motocicleta hasta 125cc,Conductor
2021S005154,2021-03-31 14:00:00,15.0,CIUDAD LINEAL,Alcance,Despejado,Turismo,Conductor
2021S005156,2021-03-31 15:00:00,12.0,USERA,Alcance,Despejado,Furgoneta,Conductor
2021S005156,2021-03-31 15:00:00,12.0,USERA,Alcance,Despejado,Furgoneta,Pasajero
2021S005156,2021-03-31 15:00:00,12.0,USERA,Alcance,Despejado,Turismo,Conductor
